Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2018-11-02 12:41:58.000000000;2018-11-30 23:49:00.000000000;360.0;3
2018-11-02 12:41:58.000000000;2018-12-31 23:57:00.000000000;360.0;3
2018-11-02 12:41:58.000000000;2019-01-28 15:31:04.000000000;360.0;3
2019-01-28 15:31:04.000000000;2019-02-21 16:20:58.000000000;360.0;3
2019-02-21 16:20:58.000000000;2019-03-31 23:59:00.000000000;360.0;3
2019-02-21 16:20:58.000000000;2019-04-30 23:59:00.000000000;360.0;3
2018-11-02 12:41:58.000000000;2019-05-11 09:45:45.000000000;360.0;3
2019-06-14 11:14:43.000000000;2019-06-24 13:06:16.000000000;356.0;3
2019-06-24 13:06:16.000000000;2019-07-23 10:53:19.000000000;356.0;3
2019-07-23 10:53:19.000000000;2019-08-15 14:31:23.000000000;356.0;3
2019-09-16 15:01:20.000000000;2019-09-30 23:59:00.000000000;356.0;3
2019-09-16 15:01:20.000000000;2019-10-31 23:59:00.000000000;356.0;3
2019-09-16 15:01:20.000000000;2019-11-30 23:59:00.000000000;356.0;3
2019-09-16 15:01:20.000000000;2019-12-31 23:59:00.000000000;356.0;3
2019-09-16 15:01:20.000000000;2020-01-10 17:19:26.000000000;356.0;3
2020-05-04 11:22:02.000000000;2020-05-11 14:49:33.000000000;356.0;3
2020-05-11 14:49:33.000000000;2020-06-30 23:59:00.000000000;356.0;3
2020-05-11 14:49:33.000000000;2020-07-31 23:59:00.000000000;356.0;3
2020-05-04 11:22:02.000000000;2020-08-07 07:06:49.000000000;356.0;3
2020-08-28 11:44:19.000000000;2020-08-31 23:59:00.000000000;360.0;3
2020-08-28 11:44:19.000000000;2020-09-30 23:43:00.000000000;360.0;3
2020-08-28 11:44:19.000000000;2020-10-31 23:46:00.000000000;360.0;3
2020-08-28 11:44:19.000000000;2020-11-30 23:48:00.000000000;360.0;3
2020-08-28 11:44:19.000000000;2020-12-28 16:47:59.000000000;360.0;3
2020-12-28 16:47:59.000000000;2021-01-17 20:20:24.000000000;360.0;3
2021-01-17 20:20:24.000000000;2021-02-28 23:48:00.000000000;360.0;3
2021-01-17 20:20:24.000000000;2021-03-25 05:24:27.000000000;360.0;3
2021-03-25 05:24:27.000000000;2021-04-26 08:24:45.000000000;360.0;3
2021-04-05 09:02:00.000000000;2021-04-26 08:24:50.000000000;762.0;3
2021-04-26 08:24:45.000000000;2021-05-02 21:42:58.000000000;360.0;3
2021-04-26 08:24:50.000000000;2021-05-18 09:10:23.000000000;762.0;3
2021-05-02 21:42:58.000000000;2021-06-30 23:50:00.000000000;360.0;3
2021-04-05 09:02:00.000000000;2021-06-04 00:13:12.000000000;762.0;3
2021-05-02 21:42:58.000000000;2021-08-07 18:52:23.000000000;360.0;3
2021-07-29 07:39:56.000000000;2021-08-20 06:55:41.000000000;360.0;3
2021-09-28 07:35:39.000000000;2021-09-30 23:59:00.000000000;98.0;N
2021-08-20 06:55:41.000000000;2021-09-30 23:59:00.000000000;360.0;3
2021-09-28 07:35:39.000000000;2021-10-21 03:25:31.000000000;98.0;N
2021-08-20 06:55:41.000000000;2021-10-31 23:59:00.000000000;360.0;3
2021-08-20 06:55:41.740230200;2021-12-13 08:17:33.801057100;360.26276015038536;3
2021-09-28 07:35:39.026467200;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-10-21 03:25:31.388452600;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-08-20 06:55:41.740230200;2021-12-13 08:17:33.801057100;360.26276015038536;3
2021-09-28 07:35:39.026467200;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-10-21 03:25:31.388452600;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-12-13 08:17:33.816637700;2021-12-28 07:33:46.376698100;360.26276015038536;3
2021-12-28 07:33:46.392261200;2022-01-04 09:13:46.357110400;360.26276015038536;3
2021-12-28 07:33:51.595118500;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-09-28 07:35:39.026467200;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-10-21 03:25:31.388452600;2022-01-23 11:33:48.616503200;98.42722623585553;N
2021-12-28 07:33:46.392261200;2022-01-04 09:13:46.357110400;360.26276015038536;3
2021-12-28 07:33:51.595118500;2022-01-23 11:33:48.616503200;98.42722623585553;N
2022-01-04 09:13:46.372674800;2022-01-13 07:38:50.105359500;360.26276015038536;3
2022-01-13 07:38:50.121046900;;360.26276015038536;3
2022-01-13 07:38:50.121046900;2022-02-22 04:40:55.163978200;360.2647934718645;3
2022-02-22 04:40:55.179664600;2022-03-01 07:42:56.144208600;360.2647934718645;3
2022-02-22 04:40:55.179664600;2022-03-01 07:42:56.144208600;360.2647934718645;3
2022-03-01 07:42:56.159907000;;360.2647934718645;3
