Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2019-02-10 22:48:45.000000000;2019-02-27 16:54:48.000000000;3125.0;3
2019-02-27 16:54:48.000000000;2019-03-19 16:08:50.000000000;3125.0;3
2019-02-10 22:48:45.000000000;2019-04-15 07:46:03.000000000;3125.0;3
2020-02-19 08:42:19.000000000;2020-02-29 23:59:00.000000000;3125.0;3
2020-02-19 08:42:19.000000000;2020-03-31 23:59:00.000000000;3125.0;3
2020-02-19 08:42:19.000000000;2020-04-30 23:56:00.000000000;3125.0;3
2020-02-19 08:42:19.000000000;2020-05-11 14:45:34.000000000;3125.0;3
2020-02-19 08:42:19.000000000;2020-06-10 21:48:24.000000000;3125.0;3
2021-01-05 15:37:00.000000000;2021-01-31 23:48:00.000000000;3119.0;3
2021-01-05 15:37:00.000000000;2021-02-28 23:44:00.000000000;3119.0;3
2021-01-05 15:37:00.000000000;2021-03-31 23:45:00.000000000;3119.0;3
2021-01-05 15:37:00.000000000;2021-04-26 09:15:32.000000000;3119.0;3
2021-04-26 09:15:32.000000000;2021-05-18 08:58:56.000000000;3119.0;3
2021-01-05 15:37:00.000000000;2021-06-23 03:12:50.000000000;3119.0;3
2021-12-13 08:07:14.741265700;2021-12-27 08:51:21.249940900;3119.392882879305;3
2021-12-27 08:51:21.265572100;2022-01-07 08:25:18.360716900;3119.392882879305;3
2021-12-27 08:51:21.265572100;2022-01-07 08:25:18.360716900;3119.393174253586;3
2022-01-07 08:25:18.360716900;2022-01-20 07:00:10.274602100;3119.393174253586;3
2022-01-20 07:00:10.290235000;2022-01-27 07:50:30.629013500;3119.393174253586;3
2022-01-27 07:50:30.644698600;;3119.393174253586;3
2022-01-27 07:50:30.644698600;2022-02-16 07:16:04.611529500;3119.392882879305;3
2022-02-16 07:16:04.627159200;;3119.392882879305;3
2022-02-16 07:16:04.627159200;2022-03-09 03:02:27.305771000;3119.3927321124384;3
2022-03-08 03:27:23.931183100;;227.45052374739709;N
2022-03-09 03:02:27.321351400;;3119.3927321124384;2
