Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2019-05-01 08:05:54.000000000;2019-05-31 23:59:00.000000000;1334.0;3
2019-05-01 08:05:54.000000000;2019-06-30 23:59:00.000000000;1334.0;3
2019-05-01 08:05:54.000000000;2019-07-31 23:59:00.000000000;1334.0;3
2019-05-01 08:05:54.000000000;2019-08-30 22:59:00.000000000;1334.0;3
2019-05-01 08:05:54.000000000;2019-09-30 23:59:00.000000000;1334.0;3
2019-05-01 08:05:54.000000000;2019-10-31 12:42:22.000000000;1334.0;3
2019-10-31 12:42:22.000000000;2019-11-30 23:59:00.000000000;1335.0;3
2019-05-01 08:05:54.000000000;2019-12-06 12:13:38.000000000;1392.0;3
2020-03-23 13:58:51.000000000;2020-03-31 23:59:00.000000000;2176.0;N
2020-03-23 13:58:51.000000000;2020-04-30 23:59:00.000000000;2176.0;N
2020-05-04 12:07:28.000000000;2020-05-31 21:59:00.000000000;1235.0;3
2020-05-04 12:07:16.000000000;2020-05-31 21:59:00.000000000;1343.0;3
2020-03-23 13:58:51.000000000;2020-05-31 21:59:00.000000000;2176.0;N
2020-05-04 12:07:28.000000000;2020-06-30 23:56:00.000000000;1235.0;3
2020-05-04 12:07:16.000000000;2020-06-30 23:56:00.000000000;1343.0;3
2020-03-23 13:58:51.000000000;2020-06-30 23:56:00.000000000;2176.0;N
2020-05-04 12:07:28.000000000;2020-07-09 04:49:18.000000000;1235.0;3
2020-05-04 12:07:16.000000000;2020-07-31 23:59:00.000000000;1343.0;3
2020-03-23 13:58:51.000000000;2020-07-04 12:49:10.000000000;2176.0;N
2020-05-04 12:07:16.000000000;2020-08-31 23:59:00.000000000;1343.0;3
2020-05-04 12:07:16.000000000;2020-09-30 23:54:00.000000000;1343.0;3
2020-05-04 12:07:16.000000000;2020-10-31 23:30:00.000000000;1343.0;3
2020-05-04 12:07:16.000000000;2020-11-30 23:24:00.000000000;1343.0;3
2020-05-04 12:07:16.000000000;2020-12-21 09:09:32.000000000;1343.0;3
2020-12-21 13:35:41.000000000;2020-12-31 23:50:00.000000000;2187.0;N
2020-12-21 13:35:41.000000000;2021-01-04 14:34:12.000000000;2187.0;N
2020-12-21 13:35:41.000000000;2021-02-10 19:39:03.000000000;2187.0;N
2021-03-01 16:37:11.000000000;2021-03-31 23:48:00.000000000;2205.0;N
2021-03-01 16:37:11.000000000;2021-04-30 23:59:00.000000000;2205.0;N
2021-03-01 16:37:11.000000000;2021-05-31 23:59:00.000000000;2205.0;N
2021-06-22 09:14:39.000000000;2021-06-30 23:49:00.000000000;1338.0;2
2021-03-01 16:37:11.000000000;2021-06-24 03:29:13.000000000;2205.0;N
2021-06-22 09:14:39.000000000;2021-07-31 23:53:00.000000000;1338.0;2
2021-06-24 03:29:13.000000000;2021-08-02 05:49:06.000000000;2205.0;N
2021-06-22 09:14:39.000000000;2021-08-31 23:59:00.000000000;1338.0;2
2021-07-13 05:37:18.000000000;2021-08-27 04:48:46.000000000;2205.0;N
2021-08-30 08:36:59.000000000;2021-08-31 23:59:00.000000000;2473.0;N
2021-06-22 09:14:39.000000000;2021-09-30 23:59:00.000000000;1338.0;2
2021-08-27 04:48:46.000000000;2021-10-01 08:40:32.000000000;2205.0;N
2021-08-30 08:36:59.000000000;2021-09-29 02:30:36.000000000;2473.0;N
2021-06-22 09:14:39.000000000;2021-10-28 09:21:16.000000000;1338.0;2
2021-09-29 02:30:25.000000000;2021-10-01 08:40:32.000000000;2205.0;N
2021-09-29 02:30:36.000000000;2021-10-28 09:22:21.000000000;2473.0;N
2021-03-01 16:37:11.199457300;2021-12-28 15:10:25.946043600;2204.7887493055887;N
