Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2021-12-03 03:30:07.407549600;;1237.5461894532928;2
2021-12-03 03:32:00.644192600;2022-01-12 14:19:09.917308600;2817.9615081831266;N
2021-12-03 03:33:57.881781900;2022-02-17 16:25:03.326423200;2457.6809555805794;N
2021-12-03 03:34:04.708385900;2022-01-12 14:19:09.718661500;2599.6096581209767;N
2021-12-03 03:30:07.407549600;;1237.5503225003747;2
2021-12-03 03:32:00.644192600;2022-01-12 14:19:09.917308600;2817.933341667791;N
2021-12-03 03:33:57.881781900;2022-01-12 14:19:09.561669400;2457.6588312863105;N
2021-12-03 03:34:04.708385900;2022-01-12 14:19:09.718661500;2599.585153557803;N
2022-01-12 14:19:09.606920100;;2457.6588312863105;N
2022-01-12 14:19:09.782712300;;2599.585153557803;N
2022-01-12 14:19:09.938624500;;2817.933341667791;N
2021-12-03 03:30:07.407549600;;1237.5461894532928;2
2021-12-03 03:33:57.881781900;2022-02-17 16:25:03.326423200;2457.6809555805794;N
2022-01-12 14:19:09.606920100;2022-02-17 16:25:03.326423200;2457.6809555805794;N
2022-01-12 14:19:09.782712300;2022-02-21 08:29:15.850207600;2599.6096581209767;N
2022-01-12 14:19:09.938624500;2022-02-21 08:29:02.615838000;2817.9615081831266;N
2022-02-21 08:29:02.647086200;;2817.9615081831266;N
2022-02-21 08:29:15.865859200;;2599.6096581209767;N
2021-12-03 03:30:07.407549600;;1237.5450961016145;2
2022-02-21 08:29:02.647086200;2022-03-08 05:49:46.415146400;2817.9689593217686;N
2022-02-21 08:29:15.865859200;;2599.616140530867;N
2022-03-08 05:49:46.430722200;;2817.9689593217686;N
