Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2019-10-28 11:38:08.000000000;2019-10-31 23:57:00;905.0;3
2019-10-28 11:38:08.000000000;2019-11-30 23:59:00;905.0;3
2019-10-28 11:38:08.000000000;2019-12-31 23:59:00;905.0;3
2019-10-28 11:38:08.000000000;2020-01-31 23:59:00;905.0;3
2020-02-19 19:37:34.000000000;2020-02-29 23:59:00;882.0;3
2019-10-28 11:38:08.000000000;2020-02-29 23:59:00;905.0;3
2020-03-23 14:03:45.000000000;2020-03-31 23:59:00;421.0;3
2020-02-19 19:37:34.000000000;2020-03-31 23:59:00;882.0;3
2019-10-28 11:38:08.000000000;2020-03-31 23:59:00;905.0;3
2020-03-23 14:03:45.000000000;2020-04-30 23:59:00;421.0;3
2020-02-19 19:37:34.000000000;;882.0;3
2019-10-28 11:38:08.000000000;2020-04-30 23:59:00;905.0;3
2020-03-23 14:03:45.000000000;2020-05-31 21:59:00;421.0;3
2019-10-28 11:38:08.000000000;2020-05-31 21:59:00;905.0;3
2020-03-23 14:03:45.000000000;;421.0;3
2019-10-28 11:38:08.000000000;2020-06-30 23:59:00;905.0;3
2019-10-28 11:38:08.000000000;2020-07-31 23:59:00;905.0;3
2019-10-28 11:38:08.000000000;2020-08-31 23:59:00;905.0;3
2019-10-28 11:38:08.000000000;2020-09-30 23:49:00;905.0;3
2019-10-28 11:38:08.000000000;2020-10-31 23:47:00;905.0;3
2019-10-28 11:38:08.000000000;2020-11-30 23:49:00;905.0;3
2020-12-29 22:59:28.000000000;2020-12-31 23:49:00;844.0;3
2019-10-28 11:38:08.000000000;2020-12-31 23:49:00;905.0;3
2020-12-29 22:59:28.000000000;2021-01-31 23:49:00;844.0;3
2019-10-28 11:38:08.000000000;2021-01-31 23:49:00;905.0;3
2021-02-02 15:58:00.000000000;2021-02-28 23:48:00;414.0;3
2020-12-29 22:59:28.000000000;;844.0;3
2021-02-02 15:58:59.000000000;2021-02-28 23:48:00;882.0;3
2019-10-28 11:38:08.000000000;;905.0;3
2021-02-02 15:58:00.000000000;2021-03-31 23:48:00;414.0;3
2021-03-18 08:44:20.000000000;;422.0;3
2020-12-29 22:59:28.000000000;;844.0;3
2021-02-02 15:58:59.000000000;;882.0;3
2021-02-02 15:58:05.000000000;;905.0;3
2021-03-11 07:01:48.000000000;;905.0;N
2021-02-02 15:58:00.000000000;2021-04-30 23:48:00;414.0;3
2021-03-26 02:50:05.000000000;;422.0;3
2021-03-26 02:51:28.000000000;;882.0;3
2021-03-11 07:01:54.000000000;2021-04-30 23:48:00;905.0;3
2021-02-02 15:58:00.000000000;2021-05-31 23:50:00;414.0;3
2021-04-23 06:29:31.000000000;;422.0;3
2021-02-02 15:58:59.000000000;;882.0;3
2021-03-11 07:01:54.000000000;2021-05-31 23:50:00;905.0;3
2021-02-02 15:58:00.000000000;2021-06-30 23:48:00;414.0;3
2021-05-19 03:27:10.000000000;;422.0;3
2021-03-11 07:01:54.000000000;;905.0;3
2021-02-02 15:58:00.000000000;2021-07-31 23:49:00;414.0;3
2021-06-07 03:13:25.000000000;2021-07-31 23:49:00;422.0;3
2021-06-22 03:11:53.000000000;;905.0;3
2021-02-02 15:58:00.000000000;2021-08-31 23:48:00;414.0;3
2021-06-07 03:13:25.000000000;2021-08-31 23:48:00;422.0;3
2021-07-29 09:24:01.000000000;;905.0;3
2021-02-02 15:58:00.000000000;2021-09-30 23:59:00;414.0;3
2021-06-07 03:13:25.000000000;;422.0;3
2021-08-13 04:57:15.000000000;;905.0;3
2021-02-02 15:58:00.000000000;2021-10-31 23:59:00;414.0;3
2021-09-27 07:35:55.000000000;;422.0;3
2021-09-14 04:08:58.000000000;2021-10-31 23:59:00;905.0;3
2021-10-04 05:06:05.000000000;;1204.0;N
2021-02-02 15:58:00.171737000;;414.33079868017916;3
2021-09-14 04:08:58.863306400;;904.9027639174687;3
2021-10-04 05:05:47.750858700;;422.31148822169314;3
2021-10-04 05:06:05.047460100;;1204.1786217242422;N
2021-10-11 09:13:42.974353200;;1204.1786217242422;N
2021-11-03 07:49:51.722993500;;1204.1786217242422;N
2021-11-03 08:26:36.178195800;;422.31148822169314;2
2021-11-17 07:24:10.297371100;;1204.1786217242422;N
2021-02-02 15:58:00.171737000;;414.329563593535;3
2021-09-14 04:08:58.863306400;;904.9038760901993;3
2021-10-04 05:06:05.047460100;;1204.1788417798116;N
2021-10-11 09:13:42.974353200;;1204.1788417798116;N
2021-11-03 07:49:51.722993500;;1204.1788417798116;N
2021-11-03 08:26:36.178195800;;422.31022934525805;2
2021-11-17 07:24:10.297371100;;1204.1788417798116;N
2021-02-02 15:58:00.171737000;;414.33079868017916;3
2021-09-14 04:08:58.863306400;;904.9027639174687;3
2021-11-03 08:26:36.178195800;;422.31148822169314;2
2022-01-10 09:00:24.832600500;;422.31148822169314;2
2021-02-02 15:58:00.171737000;;414.32334343728485;3
2021-03-18 08:44:20.340270900;;422.3038893786144;3
2021-03-26 02:50:05.566935100;;422.3038893786144;3
2021-04-05 09:04:44.789016700;;422.3038893786144;3
2021-04-23 06:29:31.098448200;;422.3038893786144;3
2021-05-03 02:34:58.852730900;;422.3038893786144;3
2021-05-19 03:27:10.854216700;;422.3038893786144;3
2021-06-03 06:14:53.449054100;;422.3038893786144;3
2021-06-07 03:13:25.594338100;;422.3038893786144;3
2021-09-14 04:08:58.863306400;;904.9094772261128;3
2021-09-27 07:35:55.810992100;;422.3038893786144;3
2021-10-04 05:05:47.750858700;;422.3038893786144;3
2021-11-03 08:26:36.178195800;;422.3038893786144;2
