Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2021-03-26 07:07:56.000000000;2021-03-31 23:37:00.000000000;903.0;3
2021-03-26 07:08:17.000000000;2021-03-31 23:37:00.000000000;1132.0;3
2021-03-26 07:07:56.000000000;2021-04-30 23:40:00.000000000;903.0;3
2021-03-26 07:08:17.000000000;2021-04-30 23:40:00.000000000;1132.0;3
2021-03-26 07:07:56.000000000;2021-05-27 06:51:05.000000000;1009.0;3
2021-03-26 07:08:17.000000000;2021-05-27 06:51:16.000000000;1238.0;3
2021-05-19 06:52:42.000000000;2021-05-31 23:50:00.000000000;1309.0;3
2021-05-19 06:54:07.000000000;2021-05-31 23:50:00.000000000;1531.0;3
2021-05-27 06:51:05.000000000;2021-06-09 03:36:39.000000000;1009.0;3
2021-05-27 06:51:16.000000000;2021-06-09 03:36:50.000000000;1238.0;3
2021-05-19 06:52:42.000000000;2021-06-30 23:36:00.000000000;1309.0;3
2021-05-19 06:54:07.000000000;2021-06-30 23:36:00.000000000;1531.0;3
2021-03-26 07:07:56.000000000;2021-07-13 13:54:38.000000000;1009.0;3
2021-03-26 07:08:17.000000000;2021-07-13 12:35:02.000000000;1238.0;3
2021-05-19 06:52:42.000000000;2021-07-31 23:59:00.000000000;1309.0;3
2021-05-19 06:54:07.000000000;2021-07-31 23:59:00.000000000;1531.0;3
2021-05-19 06:52:42.000000000;2021-08-26 16:59:17.000000000;1309.0;3
2021-05-19 06:54:07.000000000;2021-08-31 23:59:00.000000000;1531.0;3
2021-05-19 06:54:07.000000000;2021-09-28 06:51:50.000000000;1531.0;3
2021-10-06 03:37:59.000000000;2021-10-31 23:59:00.000000000;1172.0;3
2021-09-28 06:51:50.000000000;2021-10-31 23:59:00.000000000;1531.0;3
2021-05-19 06:54:07.895986400;2021-11-17 05:38:12.125831000;1531.0125398793662;3
2021-09-20 09:03:26.805061500;2021-11-17 05:38:12.125831000;1531.0125398793662;3
2021-09-28 06:51:50.843108200;2021-11-17 05:38:12.125831000;1531.0125398793662;3
2021-10-06 03:37:59.301504000;2021-11-12 02:49:28.781644100;1171.560009696334;3
2021-11-11 09:14:13.142491000;2021-11-17 05:38:12.125831000;1531.0125398793662;3
2021-11-12 02:49:28.781644100;;1171.560009696334;2
2021-11-12 02:49:28.781644100;;1171.560009696334;2
2021-12-02 07:20:33.970583400;2022-01-05 08:12:17.603503400;1531.0125398793662;3
2021-11-12 02:49:28.781644100;;1171.560009696334;2
2021-12-02 07:20:33.970583400;2022-01-05 08:12:17.603503400;1531.0125398793662;3
2022-01-05 08:12:17.619136100;;1531.0125398793662;3
2022-01-05 08:13:03.479018500;;1309.267209581819;3
2021-11-12 02:49:28.781644100;;1171.560009696334;2
2022-01-05 08:12:17.619136100;;1531.0125398793662;3
2022-01-05 08:13:03.479018500;;1309.267209581819;3
2021-11-12 02:49:28.781644100;;1171.560009696334;2
2022-01-05 08:12:17.619136100;;1531.0125398793662;3
2022-01-05 08:13:03.479018500;;1309.267209581819;3
