Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2021-09-27 04:50:03.000000000;2021-11-01 06:58:32.000000000;118.0;N
2021-10-29 03:29:17.000000000;2021-10-31 23:42:00.000000000;424.0;N
2021-09-27 04:49:53.000000000;2021-10-28 06:33:33.000000000;1176.0;N
2021-09-29 02:41:32.000000000;2021-11-01 06:58:13.000000000;1212.0;2
2021-09-27 04:50:46.000000000;2021-11-01 06:59:35.000000000;1243.0;N
2021-09-27 04:50:39.000000000;2021-10-18 06:40:03.000000000;1678.0;N
2021-01-29 08:26:38.372512500;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-02-15 16:25:00.914217300;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-03-11 04:50:46.936219900;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-03-23 07:11:59.526367000;2021-12-21 18:11:16.948496800;117.53205611524174;N
2021-08-31 02:22:14.654614600;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-09-06 08:22:20.158318700;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-09-14 02:37:22.401356600;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-09-20 03:32:57.480239300;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-09-20 03:33:08.089897000;2021-11-29 01:01:28.348781100;1175.7797194027862;N
2021-09-23 02:38:20.132059500;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-09-27 04:49:53.730099400;2021-11-29 01:01:28.348781100;1175.7797194027862;N
2021-09-27 04:50:03.433680700;2021-12-21 18:11:16.948496800;117.53205611524174;N
2021-09-27 04:50:39.918485700;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-09-29 02:41:32.885955500;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-10-04 03:42:11.475032700;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-10-04 03:42:29.850138200;2021-12-21 18:11:16.948496800;117.53205611524174;N
2021-10-05 08:51:23.019535800;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-10-07 06:36:25.263756100;2021-11-29 01:01:28.348781100;1175.7797194027862;N
2021-10-12 07:52:38.591868800;2021-11-01 06:59:35.395990100;1242.908356077091;N
2021-10-18 06:40:03.626752500;2021-12-03 02:41:20.514828400;1677.5888391041635;N
2021-10-28 06:33:33.375415800;2021-11-29 01:01:28.348781100;1175.7797194027862;N
2021-10-29 03:29:17.467534400;2021-11-12 03:23:07.932624000;424.0375249163824;N
2021-11-01 06:58:13.891389800;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-11-01 06:58:32.955163000;2021-12-21 18:11:16.948496800;117.53205611524174;N
2021-11-01 06:59:35.395990100;2021-11-12 03:23:32.245685400;1242.908356077091;N
2021-11-12 03:20:36.524233300;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-11-12 03:23:07.948249500;2021-12-13 07:12:25.879137500;424.0375249163824;N
2021-11-12 03:23:22.556140800;2021-12-21 18:11:16.948496800;117.53205611524174;N
2021-11-12 03:23:32.245685400;;1242.908356077091;N
2021-11-22 06:28:38.582976700;2021-12-13 07:13:18.537233300;346.0179510397285;N
2021-01-29 08:26:38.372512500;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-02-15 16:25:00.914217300;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-03-11 04:50:46.936219900;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-03-23 07:11:59.526367000;2021-12-21 18:11:16.948496800;117.53198427602764;N
2021-08-31 02:22:14.654614600;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-09-06 08:22:20.158318700;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-09-14 02:37:22.401356600;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-09-20 03:32:57.480239300;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-09-23 02:38:20.132059500;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-09-27 04:50:03.433680700;2021-12-21 18:11:16.948496800;117.53198427602764;N
2021-09-27 04:50:39.918485700;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-09-29 02:41:32.885955500;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-10-04 03:42:11.475032700;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-10-04 03:42:29.850138200;2021-12-21 18:11:16.948496800;117.53198427602764;N
2021-10-05 08:51:23.019535800;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-10-18 06:40:03.626752500;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-11-01 06:58:13.891389800;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-11-01 06:58:32.955163000;2021-12-21 18:11:16.948496800;117.53198427602764;N
2021-11-12 03:20:36.524233300;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-11-12 03:23:07.948249500;2021-12-13 07:12:25.879137500;424.0372965957071;N
2021-11-12 03:23:22.556140800;2021-12-21 18:11:16.948496800;117.53198427602764;N
2021-11-12 03:23:32.245685400;;1242.9075317043046;N
2021-11-22 06:28:38.582976700;2021-12-13 07:13:18.537233300;346.0177625506978;N
2021-12-02 07:12:44.894584700;2022-01-22 03:54:30.386123700;1212.1766878247313;2
2021-12-02 07:13:12.176479800;2021-12-03 02:41:20.514828400;1677.5877928122134;N
2021-12-02 07:13:46.864926000;2021-12-21 18:11:16.948496800;117.53198427602764;N
2021-12-13 07:12:25.894823800;;424.0372965957071;N
2021-12-13 07:13:18.552918200;;346.0177625506978;N
2021-01-29 08:26:38.372512500;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-02-15 16:25:00.914217300;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-03-11 04:50:46.936219900;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-09-23 02:38:20.132059500;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-09-29 02:41:32.885955500;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-10-04 03:42:11.475032700;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-11-01 06:58:13.891389800;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-11-12 03:20:36.524233300;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-11-12 03:23:32.245685400;;1242.908356077091;N
2021-12-02 07:12:44.894584700;2022-01-22 03:54:30.386123700;1212.1772438229218;2
2021-12-13 07:12:25.894823800;;424.0375249163824;N
2021-12-13 07:13:18.552918200;;346.0179510397285;N
2022-01-27 08:02:25.848840300;;1231.7627026661407;3
2022-01-27 08:02:50.803648400;;31.608376458986303;N
2021-11-12 03:23:32.245685400;;1242.9075317043046;N
2021-12-13 07:12:25.894823800;;424.0372965957071;N
2021-12-13 07:13:18.552918200;;346.0177625506978;N
2022-01-27 08:02:25.848840300;;1231.7618839835886;3
2022-01-27 08:02:50.803648400;2022-02-10 07:44:18.905544600;31.608360321837093;N
2022-02-10 07:44:19.194038000;;31.608360321837093;N
2021-11-12 03:23:32.245685400;;1242.910194996495;N
2021-12-13 07:12:25.894823800;;424.0380342288281;N
2021-12-13 07:13:18.552918200;;346.0183715001578;N
2022-01-27 08:02:25.848840300;2022-03-30 01:35:22.492115900;1231.764528892399;3
2022-02-10 07:44:19.194038000;2022-03-07 07:20:32.011832100;31.608412455949416;N
2022-03-07 07:20:32.027458600;;31.608412455949416;N
2021-11-12 03:23:32.245685400;;1242.910194996495;N
2021-12-13 07:12:25.894823800;;424.0380342288281;N
2021-12-13 07:13:18.552918200;;346.0183715001578;N
2022-03-07 07:20:32.027458600;;31.608412455949416;N
